brand,model,engine,battery_capacity,horse_power,top_speed,performance,price,fuel_type,seats,torque
mazda,cx-8,2.2l diesel,2200.0,187,200,9.2,36000.0,diesel,7,450.0
mazda,cx-9,2.5l turbocharged,2500.0,250,210,7.2,38000.0,petrol,7,420.0
mazda,cx-90,3.3l inline-6 turbo,3300.0,340,240,6.2,50000.0,petrol,7,500.0
mazda,mx-5 miata,2.0l skyactiv-g,2000.0,181,225,6.5,27000.0,petrol,2,205.0
mazda,mx-5 miata rf,2.0l skyactiv-g,2000.0,181,225,6.5,33000.0,petrol,2,205.0
mazda,mx-30 electric,electric motor,35.5,143,140,9.7,33000.0,electric,5,271.0
mazda,cx-4,2.0l skyactiv-g,2000.0,158,190,9.6,22000.0,petrol,5,202.0
mazda,cx-7,2.3l turbocharged,2300.0,244,210,7.9,28000.0,petrol,5,350.0
mazda,tribute,3.0l v6,3000.0,200,190,9.0,24000.0,petrol,5,270.0
mazda,b-series pickup,2.5l diesel,2500.0,143,170,11.5,20000.0,diesel,5,330.0
mazda,bt-50,3.2l turbo diesel,3200.0,200,180,10.0,27000.0,diesel,5,470.0
mazda,rx-7,1.3l rotary twin-turbo,1300.0,276,250,5.5,30000.0,petrol,4,314.0
mazda,rx-3,1.2l rotary,1200.0,110,180,8.9,15000.0,petrol,4,145.0
mazda,323f,1.6l inline-4,1600.0,105,180,10.5,14000.0,petrol,5,145.0
mazda,familia sedan,1.5l inline-4,1500.0,100,175,11.0,12000.0,petrol,5,135.0
mazda,premacy,2.0l inline-4,2000.0,138,190,9.8,18000.0,petrol,7,180.0
mazda,demio,1.5l skyactiv-g,1500.0,108,180,10.2,13000.0,petrol,5,142.0
mazda,millenia,2.3l miller cycle v6,2300.0,210,215,8.2,25000.0,petrol,5,280.0
mazda,eunos cosmo,2.0l twin-rotor turbo,2000.0,280,240,6.0,40000.0,petrol,4,300.0
mazda,atenza,2.5l skyactiv-g,2500.0,192,210,8.5,22000.0,petrol,5,252.0
mazda,roadpacer ap,1.3l rotary,1300.0,130,170,11.5,20000.0,petrol,5,165.0
mazda,626,2.0l inline-4,2000.0,140,190,9.5,18000.0,petrol,5,180.0
mazda,929,3.0l v6,3000.0,205,220,8.0,25000.0,petrol,5,270.0
mazda,luce,1.8l rotary,1800.0,135,180,10.5,15000.0,petrol,5,170.0
mazda,capella,1.6l inline-4,1600.0,110,175,11.2,14000.0,petrol,5,145.0
mazda,carol,660cc inline-3,660.0,63,140,15.5,9000.0,petrol,4,90.0
mazda,autozam az-1,657cc turbocharged inline-3,657.0,63,140,11.0,12000.0,petrol,2,85.0
mazda,spiano,660cc inline-3,660.0,54,130,16.0,8000.0,petrol,4,80.0
mazda,verisa,1.5l inline-4,1500.0,113,170,11.0,14000.0,petrol,5,140.0
mazda,mx-6,2.5l v6,2500.0,164,210,8.8,18000.0,petrol,4,215.0
mazda,mpv,3.0l v6,3000.0,200,185,9.5,25000.0,petrol,7,265.0
mazda,proceed marvie,2.6l inline-4,2600.0,120,160,12.0,20000.0,petrol,5,200.0
mazda,sentia,3.0l v6,3000.0,200,200,9.0,22000.0,petrol,5,265.0
mazda,cronos,2.5l v6,2500.0,160,190,8.5,18000.0,petrol,5,210.0
mazda,scrum,660cc inline-3,660.0,63,130,15.0,9000.0,petrol,4,85.0
mazda,parkway,1.8l inline-4,1800.0,115,160,12.5,20000.0,petrol,5,155.0
mazda,titan (truck),3.0l inline-4,3000.0,130,120,15.0,25000.0,diesel,2,300.0
mazda,cx-60,2.5l inline-4,2500.0,187,200,8.5,40000.0,diesel petrol,5,250.0
mazda,cx-80,3.0l inline-6,3000.0,250,210,7.5,45000.0,petrol,7,400.0
mazda,t1500,1.5l inline-4,1500.0,75,120,18.0,15000.0,petrol,2,105.0
mazda,bongo van,2.0l inline-4,2000.0,100,160,14.0,18000.0,diesel petrol,3,140.0
mazda,bongo friendee,2.5l inline-4,2500.0,115,160,12.5,20000.0,diesel petrol,7,160.0
mazda,revue,1.3l inline-4,1300.0,75,130,15.5,10000.0,petrol,5,110.0
mazda,proteg,1.8l inline-4,1800.0,125,185,9.0,15000.0,petrol,5,170.0
mazda,xedos 6,2.5l v6,2500.0,170,215,8.5,25000.0,petrol,5,230.0
mazda,xedos 9,3.0l v6,3000.0,200,220,7.5,30000.0,petrol,5,260.0
mazda,121,1.3l inline-4,1300.0,70,155,13.0,12000.0,petrol,5,110.0
mazda,1200,1.2l inline-4,1200.0,60,130,16.0,10000.0,petrol,4,90.0
mazda,1500,1.5l inline-4,1500.0,85,145,14.0,12000.0,petrol,5,120.0
mazda,rx-2,1.3l inline-2 (wankel),1308.0,130,185,8.5,20000.0,petrol,4,220.0
mazda,rx-5,1.6l inline-2 (wankel),1588.0,135,190,8.0,25000.0,petrol,4,210.0
mazda,rx-7 spirit r,1.3l inline-2 (wankel),1308.0,280,250,5.5,35000.0,petrol,2,290.0
mazda,cosmo sport (110s),1.0l inline-2 (wankel),1000.0,110,170,10.0,30000.0,petrol,2,150.0
mazda,eunos 500,2.0l inline-4,1998.0,135,200,9.0,25000.0,petrol,5,170.0
mazda,eunos roadster,1.6l inline-4,1590.0,116,180,9.5,15000.0,petrol,2,140.0
mazda,familia astina,1.8l inline-4,1800.0,135,200,8.5,20000.0,petrol,5,170.0
mazda,savanna rx-7,1.3l inline-2 (wankel),1308.0,165,230,7.5,28000.0,petrol,2,230.0
mazda,capella cargo,2.0l inline-4,2000.0,115,180,12.0,18000.0,petrol,4,160.0
mazda,818,1.6l inline-4,1600.0,100,170,12.5,14000.0,petrol,5,130.0
mazda,sentia hardtop coupe,2.5l v6,2500.0,160,210,8.0,30000.0,petrol,4,220.0
mazda,biante,2.0l inline-4,2000.0,150,185,10.0,22000.0,petrol,7,200.0
mazda,premacy hydrogen re hybrid,1.3l wankel + electric,1308.0,200,180,9.5,40000.0,hybrid,5,260.0
mazda,carol p360,0.36l inline-2,360.0,26,85,35.0,8000.0,petrol,4,45.0
mazda,t2000,2.0l inline-4,2000.0,110,170,12.5,18000.0,petrol,2,160.0
mazda,az-offroad,1.3l inline-4,1298.0,85,145,12.0,15000.0,petrol,5,130.0
mazda,scrum wagon,0.66l inline-3,657.0,64,120,15.5,10000.0,petrol,4,95.0
mazda,persona,1.5l inline-4,1497.0,92,160,13.5,13000.0,petrol,5,130.0
mazda,astina,1.8l inline-4,1800.0,140,190,8.5,20000.0,petrol,5,160.0
mazda,etude,1.6l inline-4,1598.0,105,170,10.0,14000.0,petrol,5,135.0
mazda,porter,1.5l inline-4,1497.0,95,130,14.0,12000.0,petrol,2,130.0
mazda,mx-3,1.6l inline-4,1598.0,130,190,8.5,18000.0,petrol,4,140.0
mazda,mx-5 superlight concept,1.8l inline-4,1798.0,143,200,7.5,30000.0,petrol,2,160.0
mazda,premacy hydrogen re,1.3l wankel + electric,1308.0,200,180,9.5,40000.0,hybrid,5,260.0
mazda,bongo truck,2.0l inline-4,1998.0,120,130,15.0,15000.0,petrol,2,150.0
mazda,rotary pickup,1.3l wankel rotary engine,1308.0,130,150,14.5,18000.0,petrol,2,160.0
mazda,luce rotary coupe,1.3l wankel rotary engine,1308.0,135,175,12.0,25000.0,petrol,4,180.0
mazda,millenia s,2.5l v6,2500.0,200,220,8.0,30000.0,petrol,5,250.0
mazda,787b (race car),2.6l wankel rotary engine,2620.0,700,320,3.5,5000000.0,petrol,1,500.0
toyota,crown signia,2.5l hybrid i4,2487.0,240,180,7.6,43590.0,electric gas hybrid,5,239.0
toyota,4runner (6th gen),2.4l turbo i4 (i-force max hybrid),2393.0,326,180,6.8,50000.0,hybrid,7,630.0
toyota,corolla cross,2.0l gas / 2.0l hybrid,1987.0,169,190,8.0,25210.0,gas hybrid,5,190.0
toyota,c-hr+,1.8l / 2.0l hybrid,1798.0,140,180,7.9,33000.0,hybrid,5,190.0
toyota,rav4 (6th gen),2.5l hybrid / plug-in hybrid,2487.0,219,200,6.0,29000.0,hybrid in plug,5,221.0
